"sr_no","inclination","ambient_temp","speed","weight","battery_level","battery temperature","time","Battery_rating","charging_cycle","acceleration","battery_current","battery_voltage","humidity"
"18528","31.1","0","0","-53.57","0","25.6","849914","10000","1","0.72","0.61","11.11","0"
"18529","36.1","0","0","278.31","0","22.65","851607","10000","1","-1.15","0.75","10.22","0"
"18530","9.22","0","0","-43.95","0","24.94","853325","10000","1","-1.42","0","11.08","0"
"18531","65.82","0","0","-37.99","0","23.56","854980","10000","1","-1.73","0.72","10.14","0"
"18532","3.38","0","0","-40.27","0","22.37","856717","10000","1","-0.88","0.34","10.46","0"
"18533","43.27","0","0","-463.62","0","24.1","859161","10000","1","5.19","1.53","8.97","0"
"18534","38.11","0","0","-228.33","0","24.57","860873","10000","1","7.6","0.38","10.45","0"
"18535","27.35","0","0","91.26","0","23.01","862502","10000","1","-3.63","0.76","9.71","0"
"18536","49.74","0","0","70.93","0","24.47","864391","10000","1","0.02","0.89","9.88","0"
"18537","11.91","0","0","-26.55","0","22.74","866104","10000","1","3.64","0.75","9.97","0"
"18538","22.52","0","0","-384.67","0","24.94","868332","10000","1","-0.16","0.29","10.85","0"
"18539","32.71","0","0","-257.21","0","23.74","870195","10000","1","0.57","0.8","10.1","0"
"18540","35.15","0","0","-75.16","0","24.57","872016","10000","1","2.86","0.45","10.65","0"
"18541","47.12","0","0","-145.02","0","23.65","873817","10000","1","-1.52","0.96","9.76","0"
"18542","38.22","0","0","50.9","0","24.57","875585","10000","1","5","0.57","10.07","0"
"18543","38.3","0","0","489.24","0","23.37","878286","10000","1","-7.31","0.48","10.7","0"
"18544","28.26","0","0","170.23","0","24.47","880181","10000","1","-5.08","0.75","9.98","0"
"18545","10.75","0","0","380.04","0","23.01","882140","10000","1","-1.77","1.22","9.59","0"
"18546","16.2","0","0","-6.35","0","25.03","883875","10000","1","-2.58","0.4","10.67","0"
"18547","34.58","0","0","-66.28","0","23.46","885784","10000","1","-3.96","0.94","9.46","0"
"18548","23.25","0","0","308.32","0","22.92","887414","10000","1","7.02","0.88","9.55","0"
"18549","8.4","0","0","-168.88","0","25.03","890285","10000","1","1.96","0.88","10.16","0"
"18550","15.97","0","0","126.67","0","22.28","892029","10000","1","0.27","0.83","10.1","0"
"18551","39.71","0","0","63.03","0","24.94","893734","10000","1","0.55","0.5","10.49","0"
"18552","38.54","0","0","117.61","0","24.85","895684","10000","1","-1.51","0.17","10.73","0"
"18553","49.25","0","0","34.73","0","24.85","898860","10000","1","-0.57","0.56","10.6","0"
"18554","13.64","0","0","-232.62","0","24.47","900512","10000","1","2.44","1","9.47","0"
"18555","54.63","0","0","-205.48","0","24.2","902225","10000","1","0.26","0.67","10.35","0"
"18556","45.73","0","0","-534.79","0","23.28","903764","10000","1","-3.05","0.5","10.52","0"
"18557","23.45","0","0","-349.53","0","23.56","905396","10000","1","-3.49","0","11.32","0"
"18558","43.21","0","0","67.72","0","22.65","907094","10000","1","1.54","0.66","10.16","0"
"18559","48.11","0","0","-38.06","0","22.74","909758","10000","1","4.58","0.39","10.71","0"
"18560","16.59","0","0","-218.11","0","24.29","911464","10000","1","6.33","1.38","9.15","0"
"18561","34.7","0","0","-178.69","0","24.01","913144","10000","1","-2.16","0.49","10.38","0"
"18562","22.3","0","0","-56.1","0","22.37","914895","10000","1","0.42","0.53","10.19","0"
"18563","21.79","0","0","79.87","0","22.92","916609","10000","1","-1.95","0.74","9.59","0"
"18564","18.94","0","0","-4.25","0","22.46","918808","10000","1","1.83","1.05","9.78","0"
"18565","26.08","0","0","-40.65","0","22.56","920925","10000","1","-0.3","0.81","9.75","0"
"18566","-3.28","0","0","-38.89","0","22.28","922785","10000","1","0.15","0","11.25","0"
"18567","-3.28","0","0","-40.25","0","24.85","924413","10000","1","0.17","0","11.53","0"
"18568","-1.82","0","0","-23.53","0","24.1","926386","10000","1","0.35","0","11.29","0"
"18569","10.26","0","0","-25.72","0","22.1","928429","10000","1","-0.18","0","11.58","0"
"18570","26.34","0","0","-240.92","0","22.83","931034","10000","1","4.55","0.97","9.53","0"
"18571","34.44","0","0","175.86","0","23.19","932750","10000","1","2.23","1.31","9.25","0"
"18572","30.59","0","0","0.42","0","24.29","934291","10000","1","4.64","1.25","9.65","0"
"18573","14.39","0","0","48.12","0","23.65","936026","10000","1","1.08","0.72","9.92","0"
"18574","37.46","0","0","98.85","0","24.1","939035","10000","1","3.47","0.65","10.46","0"
"18575","45.98","0","0","-65.36","0","22.28","940749","10000","1","-6.17","0","10.97","0"
"18576","38.12","0","0","193.68","0","22.19","942649","10000","1","-3.43","0.61","10.31","0"
"18577","18.34","0","0","-111.66","0","23.92","944522","10000","1","3.06","0.52","10.25","0"
"18578","29.86","0","0","-93.02","0","23.01","946238","10000","1","0.37","0","10.77","0"
"18579","23.4","0","0","-251.69","0","22.37","947716","10000","1","-1.06","0.52","10.03","0"
"18580","25.8","0","0","-418.2","0","24.2","950079","10000","1","-3.61","0.9","9.73","0"
"18581","17.72","0","0","-135.67","0","24.94","951814","10000","1","-0.77","0.51","10.58","0"
"18582","38.45","0","0","164.31","0","22.37","953528","10000","1","2.08","1.34","9.3","0"
"18583","38.71","0","0","94.44","0","22.01","955246","10000","1","-1.87","0.36","10.62","0"
"18584","7.76","0","0","77.16","0","23.01","957404","10000","1","0.11","0.51","10.58","0"
"18585","45.94","0","0","-211.38","0","23.56","959299","10000","1","1.13","1","10.02","0"
"18586","20.66","0","0","-226.32","0","23.37","960923","10000","1","-2.62","1.26","9.26","0"
"18587","28.7","0","0","80.19","0","22.92","962832","10000","1","1.85","0.71","10.31","0"
"18588","30.27","0","0","-333.24","0","23.56","964548","10000","1","4.95","0.55","10.15","0"
"18589","1.56","0","0","-33.78","0","22.37","966259","10000","1","2.23","0.54","10.25","0"
"18590","31.37","0","0","-163.41","0","25.03","968218","10000","1","1.76","0","11.07","0"
"18591","22.73","0","0","-99.38","0","23.01","970567","10000","1","4.12","0.91","9.76","0"
"18592","13.71","0","0","-260.24","0","22.19","972428","10000","1","-0.44","0.58","10.01","0"
"18593","33.2","0","0","262.16","0","24.85","974395","10000","1","-1.87","0.27","10.79","0"
"18594","23.28","0","0","210.19","0","24.38","976200","10000","1","-0.66","0.5","10.18","0"
"18595","33.93","0","0","-183.62","0","22.1","978060","10000","1","-1.93","0.94","9.59","0"
"18596","42.65","0","0","-115.53","0","24.57","979829","10000","1","4.62","0.42","10.52","0"
"18597","39.14","0","0","21.27","0","24.47","981282","10000","1","-2.51","0.68","9.92","0"
"18598","25.22","0","0","-184.85","0","22.74","982940","10000","1","5.61","0.75","10.08","0"
"18599","26.73","0","0","-414.77","0","23.19","985154","10000","1","2.28","0.8","9.72","0"
"18600","30.14","0","0","-8.66","0","23.01","988925","10000","1","-1.9","0.54","10.25","0"
"18601","1.17","0","0","-61.65","0","22.92","990917","10000","1","-0.24","0.81","9.61","0"
"18602","29.89","0","0","-288.45","0","21.92","992347","10000","1","-3.68","0.24","10.96","0"
"18603","32.28","0","0","-129.45","0","22.92","994064","10000","1","-0.77","0.8","9.82","0"
"18604","40.34","0","0","-4.78","0","22.01","995802","10000","1","0.57","0.32","10.64","0"
"18605","21.77","0","0","-148.28","0","22.1","998545","10000","1","-1.22","0.22","10.66","0"
"18606","6.92","0","0","128.13","0","22.83","999909","10000","1","4.69","0.88","10.29","0"
"18607","40.5","0","0","19.48","0","22.56","1001370","10000","1","-1.53","0.59","10.04","0"
"18608","39.31","0","0","383.07","0","22.1","1003300","10000","1","-2.05","0.73","9.85","0"
"18609","51.35","0","0","-470.99","0","22.56","1004970","10000","1","11.67","0.95","10.31","0"
"18610","8.74","0","0","684.63","0","24.38","1006850","10000","1","-1.59","0.24","10.42","0"
"18611","37.22","0","0","-45.42","0","24.57","1009090","10000","1","-4.65","0.68","11.11","0"
"18612","6.49","0","0","-25.86","0","22.56","1011540","10000","1","1.04","0.88","9.61","0"
"18613","7.44","0","0","-4.07","0","23.37","1012970","10000","1","0.29","1.89","8.49","0"
"18614","17.98","0","0","-173.6","0","24.38","1014590","10000","1","-0.99","1.2","9.28","0"
"18615","29.56","0","0","-88.35","0","23.1","1016310","10000","1","1.23","0.5","9.99","0"
"18616","14.24","0","0","-162.43","0","24.38","1019210","10000","1","-2.31","0.42","10.68","0"
"18617","24.51","0","0","-51.85","0","24.1","1020840","10000","1","-2.5","0.51","10.05","0"
"18618","30.34","0","0","-347.83","0","24.66","1022660","10000","1","4.3","0.75","10.22","0"
"18619","17.72","0","0","-60.85","0","24.29","1024430","10000","1","2.13","0.64","10.09","0"
"18620","32.36","0","0","-181.76","0","23.01","1026060","10000","1","7.2","1.82","8.68","0"
"18621","13.33","0","0","-57.65","0","24.29","1027610","10000","1","2.17","0.58","10.56","0"
"18622","38.72","0","0","-103.62","0","23.56","1030120","10000","1","0.7","0.24","10.8","0"
"18623","27.32","0","0","-55.4","0","23.65","1031770","10000","1","1.08","0.32","10.82","0"
"18624","40.22","0","0","-90.88","0","21.73","1033540","10000","1","0.71","0","11.44","0"
"18625","4.58","0","0","-46.54","0","22.28","1035210","10000","1","-2.85","0","11.05","0"
"18626","8.09","0","0","-34.42","0","22.37","1037680","10000","1","0.04","2.53","8.22","0"
"18627","20.12","0","0","111.17","0","23.28","1039990","10000","1","1.53","0","11.16","0"
"18628","30.68","0","0","-112.56","0","23.37","1041710","10000","1","1.07","0","11.08","0"
"18629","13.25","0","0","-111.89","0","22.83","1043230","10000","1","-2.39","0","11.95","0"
"18630","7.71","0","0","-89.28","0","24.2","1044950","10000","1","0.38","0","11.62","0"
"18631","11.85","0","0","120.03","0","24.57","1046530","10000","1","1.53","0.61","10.45","0"
"18632","14.99","0","0","-482.08","0","21.73","1048290","10000","1","0.3","0.98","9.96","0"
"18633","31.32","0","0","106.21","0","24.1","1050350","10000","1","0.56","0.52","10.43","0"
"18634","15.01","0","0","-173","0","23.37","1052250","10000","1","-0.2","0.57","10.22","0"
"18635","31.28","0","0","120.53","0","23.28","1054040","10000","1","-2.96","0.48","10.34","0"
"18636","22.58","0","0","-262.51","0","22.19","1055670","10000","1","-2.02","0","10.67","0"
"18637","46.94","0","0","-18.52","0","21.92","1057730","10000","1","2.16","0.52","10.46","0"
"18638","33.19","0","0","-141.14","0","21.73","1059950","10000","1","2.43","0.51","10.65","0"
"18639","24.96","0","0","-89.41","0","22.74","1061840","10000","1","-0.6","0.66","9.99","0"
"18640","29.18","0","0","-86.74","0","23.1","1063340","10000","1","2.38","0.44","10.55","0"
"18641","19.43","0","0","27.26","0","23.28","1065060","10000","1","-1.37","0.43","10.25","0"
"18642","9.83","0","0","-198.15","0","24.2","1066640","10000","1","0.85","0.49","10.31","0"
"18643","-1.07","0","0","-51.19","0","21.73","1068820","10000","1","0.16","0","11.59","0"
"18644","-1.07","0","0","-55.31","0","24.29","1070960","10000","1","0.17","0","11.25","0"
"18645","15.36","0","0","-47.37","0","22.65","1072400","10000","1","0.06","1.09","9.77","0"
"18646","15.34","0","0","-94.64","0","22.92","1074240","10000","1","1.02","1.29","9.18","0"
"18647","54.64","0","0","-21.24","0","21.92","1075990","10000","1","-6.07","2.42","8.21","0"
"18648","11.02","0","0","-122.43","0","21.73","1078920","10000","1","0.75","0.58","10.7","0"
"18649","22.63","0","0","219.55","0","24.01","1080800","10000","1","-1.62","1.17","9.57","0"
"18650","30.08","0","0","-35.46","0","24.2","1082520","10000","1","-0.02","0.54","10.19","0"
"18651","19.37","0","0","2.99","0","23.56","1084000","10000","1","2.01","0.77","10.28","0"
"18652","16.55","0","0","-95.09","0","22.01","1085440","10000","1","-1.29","0.61","10.5","0"
"18653","55.55","0","0","-313.53","0","22.19","1087120","10000","1","-3.11","0.7","10.3","0"
"18654","34.47","0","0","-51.16","0","21.83","1089780","10000","1","-3.43","0.68","10.39","0"
"18655","29","0","0","-89.9","0","21.73","1091450","10000","1","-0.14","0.33","10.54","0"
"18656","36.58","0","0","-292.58","0","23.01","1093160","10000","1","-1.12","0.49","10.34","0"
"18657","24.09","0","0","-110.74","0","23.74","1094990","10000","1","-1.52","0.63","9.97","0"
"18658","50.93","0","0","-138.83","0","21.73","1096730","10000","1","-2.21","0.6","10.16","0"
"18659","25.45","0","0","-255.16","0","23.56","1099440","10000","1","0.68","0","11.49","0"
"18660","-3.8","0","0","-31.16","0","21.64","1101030","10000","1","0.01","0","11.46","0"
"18661","-6.98","0","0","-49.93","0","24.57","1102700","10000","1","0.29","0","11.57","0"
"18662","17.34","0","0","-95.15","0","21.55","1104250","10000","1","-1.59","0.59","10.63","0"
"18663","23.29","0","0","-29.34","0","23.56","1105960","10000","1","-3.16","1.16","9.72","0"
"18664","22.63","0","0","-43.1","0","24.29","1108580","10000","1","4.41","0.83","10.17","0"
"18665","29.03","0","0","110.47","0","22.92","1111280","10000","1","4.32","1.32","9.4","0"
"18666","45.73","0","0","-153.49","0","21.73","1114020","10000","1","-0.57","0.74","9.88","0"
"18667","18.91","0","0","-169.09","0","24.29","1115660","10000","1","1.33","0.8","10.37","0"
"18668","45.72","0","0","-223.9","0","21.64","1118070","10000","1","1.19","0.58","10.46","0"
"18669","27.02","0","0","-193.85","0","22.56","1120370","10000","1","0.46","0.86","9.79","0"
"18670","15.33","0","0","-25.2","0","23.46","1122250","10000","1","2.29","0.98","9.59","0"
"18671","6.72","0","0","-67.74","0","22.92","1123710","10000","1","-1.25","0","11.2","0"
"18672","1.2","0","0","-59.58","0","24.2","1125440","10000","1","0.75","0","11.57","0"
"18673","15.4","0","0","-235.36","0","23.19","1127040","10000","1","-4.59","0.7","10.14","0"
"18674","16.92","0","0","-99.55","0","22.1","1130060","10000","1","2.8","1.55","9.88","0"
"18675","31.13","0","0","-176.29","0","21.73","1131600","10000","1","1.33","0.88","9.75","0"
"18676","14.09","0","0","30.18","0","23.83","1133310","10000","1","-0.07","0.94","9.61","0"
"18677","15.19","0","0","-198.7","0","22.01","1135010","10000","1","-0.52","0.53","10.17","0"
"18678","15.25","0","0","-103.92","0","21.55","1136830","10000","1","0.35","0.99","9.87","0"
"18679","25.07","0","0","-52.37","0","22.19","1139180","10000","1","-1.83","1.32","9.16","0"
"18680","26.3","0","0","-73.04","0","24.01","1140940","10000","1","2.26","1.29","9.42","0"
"18681","21.44","0","0","331.69","0","22.1","1142740","10000","1","5.35","0.59","9.97","0"
"18682","37.29","0","0","352.17","0","23.56","1144200","10000","1","-1.81","0.77","10.23","0"
"18683","14.91","0","0","-249.02","0","21.46","1145940","10000","1","3.34","0","11.4","0"
"18684","34.31","0","0","-219.34","0","22.74","1147610","10000","1","0.83","1.6","8.84","0"
"18685","2.35","0","0","-55.81","0","23.46","1150060","10000","1","0.21","0","11.17","0"
"18686","4.21","0","0","-30.33","0","24.01","1152200","10000","1","-0.31","0.27","10.91","0"
"18687","3.72","0","0","-65.38","0","22.74","1153650","10000","1","-0.24","0","11.37","0"
"18688","4.35","0","0","15.43","0","22.83","1155390","10000","1","0.49","0","11.14","0"
"18689","18.67","0","0","61.55","0","21.92","1157260","10000","1","0.29","1.31","9.27","0"
"18690","53.26","0","0","50.61","0","22.1","1159540","10000","1","-4.45","0.65","9.96","0"
"18691","46.7","0","0","39.95","0","23.19","1160780","10000","1","1.96","0.56","10.09","0"
"18692","45.09","0","0","-244.81","0","21.73","1162540","10000","1","-4.87","0.42","10.25","0"
"18693","10.92","0","0","181.15","0","23.1","1164220","10000","1","-0.95","0.92","9.48","0"
"18694","30.1","0","0","-355.64","0","24.38","1165420","10000","1","3.34","0.89","9.82","0"
"18695","33.91","0","0","436.92","0","21.55","1167550","10000","1","0","0.66","10.17","0"
"18696","35.37","0","0","286.63","0","22.01","1169350","10000","1","1.48","0.64","10.46","0"
"18697","39.81","0","0","377.66","0","21.55","1171490","10000","1","-2.73","0.57","10.52","0"
"18698","37.98","0","0","49.46","0","21.64","1173140","10000","1","-2.2","0.63","10.36","0"
"18699","19.2","0","0","-17.96","0","21.55","1174750","10000","1","3.11","0.58","10.32","0"
"18700","28.28","0","0","164.88","0","23.83","1176630","10000","1","2.11","1.38","9.2","0"
"18701","10.34","0","0","-35.18","0","23.37","1178980","10000","1","-1.58","1.33","9.21","0"
"18702","30.62","0","0","21.78","0","23.83","1180840","10000","1","-4.04","0.59","10.22","0"
"18703","34.79","0","0","-21.58","0","23.37","1182390","10000","1","-0.85","0.74","10.13","0"
"18704","31.67","0","0","-30.77","0","22.1","1183950","10000","1","4.1","1.79","8.84","0"
"18705","25.42","0","0","-260.06","0","22.28","1185640","10000","1","0.42","0.33","10.23","0"
"18706","22.33","0","0","-105.12","0","21.46","1187270","10000","1","0.03","0.65","10.37","0"
"18707","22.43","0","0","-27.1","0","22.01","1189680","10000","1","1.56","1.02","9.78","0"
"18708","43.55","0","0","202","0","23.01","1191650","10000","1","-4.36","0.39","10.27","0"
"18709","52.08","0","0","174.05","0","21.55","1193330","10000","1","11.45","0.18","10.37","0"
"18710","40.82","0","0","-125.37","0","22.28","1195070","10000","1","-2.69","0.71","9.85","0"
"18711","36.04","0","0","-163.5","0","22.19","1196700","10000","1","1","0.71","9.81","0"
"18712","40.74","0","0","-181.93","0","21.55","1199210","10000","1","-0.02","0.39","10.63","0"
"18713","15.56","0","0","51.14","0","23.83","1200930","10000","1","3.36","0.66","10.13","0"
"18714","11.64","0","0","167.48","0","21.83","1202560","10000","1","0.75","0.3","10.32","0"
"18715","20.55","0","0","-72.2","0","23.56","1204170","10000","1","0.95","0.72","9.87","0"
"18716","25.67","0","0","-55.4","0","22.46","1205710","10000","1","-1.79","0.57","10.45","0"
"18717","24.58","0","0","-55.15","0","22.19","1207470","10000","1","-3.08","0.21","10.41","0"
"18718","57.32","0","0","-14.65","0","24.29","1209830","10000","1","-0.55","1.32","9.27","0"
"18719","25.71","0","0","-244.42","0","21.46","1211630","10000","1","-4.98","1.14","9.63","0"
"18720","24.93","0","0","-203.82","0","22.1","1213520","10000","1","-1.71","1.14","9.23","0"
"18721","13.65","0","0","-67.27","0","23.65","1215140","10000","1","-2.26","0.37","10.3","0"
"18722","15.77","0","0","-273.78","0","23.37","1216600","10000","1","1.76","0.54","10.45","0"
"18723","34.48","0","0","-43.07","0","23.46","1219100","10000","1","-0.3","0.53","10.07","0"
"18724","42.37","0","0","-159.81","0","22.65","1220800","10000","1","7.76","0","10.72","0"
"18725","-3.81","0","0","-61.28","0","21.83","1222550","10000","1","0.05","0","11.37","0"
"18726","10.53","0","0","-129.44","0","21.46","1224250","10000","1","0.05","0","11.08","0"
"18727","26.6","0","0","-213.82","0","23.01","1226030","10000","1","-3.03","0.34","10.39","0"
"18728","47.91","0","0","-12.58","0","21.73","1227580","10000","1","-2.26","0.53","10.13","0"
"18729","19.26","0","0","-376.28","0","21.64","1229980","10000","1","2.62","0.48","10.47","0"
"18730","32.63","0","0","-173.94","0","24.1","1231890","10000","1","-0.65","0.49","10.26","0"
"18731","32.1","0","0","-23.22","0","23.46","1233500","10000","1","-0.49","0","10.41","0"
"18732","39.47","0","0","-454.79","0","21.83","1235260","10000","1","-0.73","0.54","9.88","0"
"18733","44.09","0","0","-81.82","0","22.37","1236840","10000","1","2.19","0.87","9.57","0"
"18734","55.28","0","0","0.17","0","24.1","1239030","10000","1","-3.67","0.85","9.84","0"
"18735","8.92","0","0","-145.11","0","21.55","1240810","10000","1","2.93","0.82","9.79","0"
"18736","77.19","0","0","-379.29","0","22.56","1242600","10000","1","-1.38","0.77","9.61","0"
"18737","12.94","0","0","-196.99","0","23.37","1243960","10000","1","-0.45","0.63","10.32","0"
"18738","39.3","0","0","180.1","0","23.83","1245670","10000","1","1.45","0.79","9.64","0"
"18739","4.85","0","0","-8.16","0","23.19","1247670","10000","1","-5.85","0.59","9.91","0"
"18740","22.68","0","0","-610.84","0","22.46","1250060","10000","1","-5.19","0.66","10.15","0"
"18741","39.9","0","0","-63.25","0","23.37","1251970","10000","1","-0.05","1.38","8.89","0"
"18742","24.1","0","0","207.6","0","21.55","1253750","10000","1","-2.56","1.21","9.14","0"
"18743","34.4","0","0","-15.9","0","21.73","1255460","10000","1","0.92","0.26","10.36","0"
"18744","20.03","0","0","-278.73","0","23.01","1259080","10000","1","3.2","0.58","10.15","0"
"18745","39.61","0","0","113.17","0","21.92","1260540","10000","1","1.18","0.65","9.78","0"
"18746","38.21","0","0","-270.82","0","24.01","1262340","10000","1","3.09","0.22","10.28","0"
"18747","41.5","0","0","143.84","0","22.1","1264040","10000","1","1.47","0.87","9.57","0"
"18748","41.88","0","0","194.57","0","22.65","1265680","10000","1","-2.34","0.53","9.88","0"
"18749","36.32","0","0","94.77","0","21.92","1267220","10000","1","-0.94","0.26","10.34","0"
"18750","17.67","0","0","-291.78","0","23.01","1269720","10000","1","8.33","1.82","8.76","0"
"18751","25.63","0","0","-169.75","0","21.73","1271960","10000","1","-1.64","0.6","9.98","0"
"18752","3.92","0","0","-28.25","0","21.92","1273840","10000","1","3.89","0.74","9.66","0"
"18753","17.1","0","0","-73.2","0","23.46","1275480","10000","1","4.48","1.05","9.44","0"
"18754","29.76","0","0","59.1","0","21.73","1277700","10000","1","-0.23","0.62","10.19","0"
"18755","37.77","0","0","50.82","0","22.28","1279720","10000","1","2.59","1","9.68","0"
"18756","10.17","0","0","74.68","0","23.1","1281230","10000","1","1.37","1.23","9.33","0"
"18757","17.96","0","0","-2.66","0","21.83","1282940","10000","1","-2.37","0","11.26","0"
"18758","1.02","0","0","-66.07","0","22.37","1284490","10000","1","0.04","0","11.04","0"
"18759","1.02","0","0","-68.36","0","22.56","1286130","10000","1","0.04","0","11.05","0"
"18760","1.02","0","0","-60.1","0","23.92","1287920","10000","1","0.03","0","11.07","0"
"18761","-5.56","0","0","-59.14","0","24.29","1290730","10000","1","0.05","0","11.12","0"
"18762","-5.94","0","0","-55.91","0","23.28","1292340","10000","1","0.03","0","11.36","0"
"18763","-5.94","0","0","-60.53","0","24.29","1293930","10000","1","0.03","0","11.39","0"
"18764","-5.94","0","0","-56.26","0","21.92","1295740","10000","1","0.05","0","11.38","0"
"18765","-5.72","0","0","-53.05","0","21.73","1297780","10000","1","0.04","0","11.57","0"
"18766","-5.98","0","0","-52.41","0","23.65","1299950","10000","1","0.04","0","11.37","0"
"18767","37.43","0","0","-6.17","0","24.38","1301580","10000","1","1.96","0.6","10.48","0"
"18768","15.99","0","0","-9.35","0","22.83","1303410","10000","1","0.1","0.79","9.98","0"
"18769","37.51","0","0","175.23","0","24.29","1305070","10000","1","1.61","0.58","10.15","0"
"18770","1.66","0","0","-335.02","0","21.64","1306800","10000","1","2.23","0.58","10.06","0"
"18771","15.04","0","0","-343.12","0","23.74","1308350","10000","1","0.35","0.71","9.9","0"
"18772","13","0","0","-200.53","0","22.92","1311070","10000","1","2.1","0.65","9.96","0"
"18773","18.24","0","0","-6.74","0","24.01","1312980","10000","1","2.91","0.68","9.82","0"
"18774","56","0","0","151.16","0","23.37","1314590","10000","1","-1.3","0.64","9.75","0"
"18775","40.3","0","0","197.69","0","24.1","1316320","10000","1","-0.74","0.5","10.06","0"
"18776","17.45","0","0","-73.81","0","23.19","1318790","10000","1","-1.67","1.08","9.32","0"
"18777","23.37","0","0","-331.13","0","22.83","1320510","10000","1","7.92","1.38","8.94","0"
"18778","25.63","0","0","5.17","0","23.83","1322280","10000","1","-1.91","0.44","9.95","0"
"18779","15.26","0","0","-117.53","0","22.37","1324020","10000","1","2.73","0.72","10.01","0"
"18780","14.66","0","0","6.62","0","23.83","1326680","10000","1","-7.54","1.47","8.71","0"
"18781","17.8","0","0","113.72","0","24.1","1328880","10000","1","1.39","0.53","10.17","0"
"18782","22.57","0","0","10.23","0","23.01","1331160","10000","1","-1.83","0.53","9.95","0"
"18783","28.11","0","0","328.17","0","21.92","1332870","10000","1","4.79","0.85","9.93","0"
"18784","49.22","0","0","-103.73","0","24.2","1334400","10000","1","5.32","0.67","10.21","0"
"18785","25.4","0","0","70.7","0","21.73","1338340","10000","1","4.44","0.63","10.2","0"
"18786","32.43","0","0","28.66","0","23.01","1341480","10000","1","1.88","0.48","10.05","0"
"18787","43.09","0","0","10.44","0","23.19","1343140","10000","1","1.67","0.51","9.96","0"
"18788","19.68","0","0","105.46","0","21.73","1344950","10000","1","0.51","1.01","9.36","0"
"18789","24.56","0","0","154.66","0","21.83","1346590","10000","1","0.53","1.05","9.28","0"
"18790","19.5","0","0","-9.19","0","21.83","1349060","10000","1","0.82","0.99","9.54","0"
"18791","5.34","0","0","-209.16","0","22.65","1350870","10000","1","1.47","1.38","8.9","0"
"18792","27.06","0","0","36.94","0","21.83","1352350","10000","1","-1.65","0.99","9.42","0"
"18793","19.94","0","0","137.21","0","23.01","1354040","10000","1","0.27","0.59","9.65","0"
"18794","39.45","0","0","-93.13","0","22.74","1355860","10000","1","-1.81","1.11","9.18","0"
"18795","26.33","0","0","20.37","0","23.28","1358500","10000","1","0.89","1.04","9.22","0"
"18796","21.94","0","0","-6.42","0","22.65","1360320","10000","1","2.38","0","10.55","0"
"18797","-6.21","0","0","-41.3","0","23.01","1361840","10000","1","0.24","0","10.96","0"
"18798","0.31","0","0","13.21","0","24.38","1363580","10000","1","3","0","11.1","0"
"18799","4.39","0","0","37.43","0","22.74","1365290","10000","1","0.8","0","10.95","0"
"18800","24.06","0","0","-416.2","0","22.46","1366810","10000","1","1.81","0.51","10.18","0"
"18801","26.24","0","0","157.22","0","24.1","1369410","10000","1","-1.59","0.59","10.13","0"
"18802","34.89","0","0","-312.3","0","23.28","1371650","10000","1","0.56","0.53","9.94","0"
"18803","29.36","0","0","-84.92","0","22.83","1373340","10000","1","2.63","0.47","9.99","0"
"18804","40.27","0","0","-541.15","0","21.92","1375080","10000","1","-3.45","0.47","9.9","0"
"18805","28.23","0","0","-384.17","0","24.1","1376770","10000","1","1.27","0.53","10.16","0"
"18806","59.65","0","0","657.11","0","22.46","1378920","10000","1","-2.48","0.82","9.54","0"
"18807","17.54","0","0","84.43","0","22.56","1380580","10000","1","-1.67","0.73","9.65","0"
"18808","21.34","0","0","68.51","0","23.65","1383550","10000","1","1.47","0.56","10.06","0"
"18809","38.4","0","0","-246.51","0","22.37","1385350","10000","1","3.12","0.68","9.62","0"
"18810","79.87","0","0","-141.81","0","22.74","1386550","10000","1","-6.96","1.41","8.77","0"
"18811","23.66","0","0","41.96","0","23.01","1388970","10000","1","-0.76","0.75","10.95","0"
"18812","26.52","0","0","-156.49","0","21.83","1390700","10000","1","1.38","0.73","10.24","0"
"18813","19.57","0","0","14.99","0","21.64","1392470","10000","1","1.67","0.6","9.83","0"
"18814","51.59","0","0","-461.78","0","22.74","1394240","10000","1","3.52","0.81","9.43","0"
"18815","30.15","0","0","-5.41","0","23.01","1395730","10000","1","-5.21","0.88","9.42","0"
"18816","23.23","0","0","71.08","0","22.74","1398030","10000","1","-0.25","0.49","11.22","0"
"18817","19.89","0","0","85.42","0","23.65","1400100","10000","1","-0.95","0.38","10.18","0"
"18818","32.76","0","0","100.32","0","23.1","1402000","10000","1","0.68","0.35","10.1","0"
"18819","-4.03","0","0","-164.51","0","23.19","1403720","10000","1","-2.9","0.27","10.3","0"
"18820","32.45","0","0","-31.73","0","21.73","1405340","10000","1","3.2","0.3","10.18","0"
"18821","28.54","0","0","232.34","0","22.1","1406810","10000","1","4.15","0.31","10.51","0"
"18822","53.16","0","0","-68.17","0","21.36","1409200","10000","1","2.63","0.31","11.09","0"
"18823","36.3","0","0","73.67","0","21.64","1411090","10000","1","4.35","0.58","9.74","0"
"18824","18.69","0","0","-47.69","0","22.56","1412970","10000","1","-4.18","0.17","10.17","0"
"18825","19.63","0","0","32.81","0","21.73","1414650","10000","1","-2.18","1.4","8.76","0"
"18826","35.73","0","0","137.47","0","22.65","1416340","10000","1","2.6","1.36","8.87","0"
